stn_code,stn_delay_all,stn_delay_nowinter,stn_traff
ACND,110.130472474,97.5941888841,16
AHA,117.355193456,94.293088745,66
AYU,5.50029129427,3.71903280067,6
ABS,61.0789700665,47.5637262154,30
ABR,30.2568582751,25.3580070093,100
ULD,203.894569286,183.899370203,10
AH,123.289021465,93.3272046602,58
ADD,9.4637746603,8.72150697472,17
ADVI,61.2877862049,58.200613945,8
AAR,3.99539877301,4.09753066915,6
ABZ,13.5177885312,10.0917655606,8
ADTL,88.4829029273,80.2889832337,10
ADQ,11.2122726591,11.2677288694,10
ADST,5.17395053293,4.62697946661,65
ADB,12.4124300244,11.0728875195,18
ADF,27.3524161552,25.0532451374,16
AI,30.7318786391,32.6507812677,14
ADTP,20.3566587925,16.7935187044,33
AD,23.6466288764,19.3530502171,60
ADRA,24.7088340639,19.6797648178,107
ANDI,36.8953549784,26.7204181461,28
ADT,3.90374625936,3.1459542977,16
AGTL,190.950980392,126.997278912,14
AGD,80.3820639583,79.895590164,4
AWP,107.112881236,126.607814625,6
AGMN,3.1253968254,3.27307692308,8
AGY,100.907506671,96.2445825757,11
AGC,88.6207958942,59.2516292756,187
AGA,79.6481924738,64.7355110781,6
AF,173.334055821,125.000709829,66
AHLR,48.1171933454,48.5568328848,8
AHD,27.7121533378,27.6394251936,5
AHN,31.3273582438,16.0430902543,14
AHH,42.2984291111,29.9960297574,21
ANG,39.025667297,28.2467921053,63
AMP,24.0828544773,21.1143374961,48
ADI,33.7435212712,24.1971147206,299
ADIJ,9.49779173654,10.0263030784,6
ARW,152.518948088,130.230860759,6
ASH,54.9160284621,51.8539925159,7
AIT,112.151007714,104.516152651,25
ATMO,52.2524435767,52.8636981216,12
AJR,40.9592247622,38.9916219384,22
AJK,33.2824255588,35.4942332467,6
ANI,11.010484277,8.71585102317,12
AIA,43.1604937458,41.6114853695,6
AJ,91.6292844818,92.331031449,28
AJP,4.6962412194,4.17272811561,16
AII,51.9962519953,41.197124589,140
AJNI,19.971434097,18.0140473168,26
AJN,10.5346494658,9.85895481819,8
AKOR,27.3632928024,26.8761794135,12
AKT,27.3714195386,21.2995968379,45
AKE,14.1723050073,11.6448869087,24
AMY,9.49340439725,9.76136524105,8
AKJ,91.5313925601,88.4335637708,12
AKN,35.7669267898,33.2776855976,30
ABP,153.60794151,124.476813521,44
AKVD,13.238217437,12.2510745949,39
API,5.56252798819,5.59220029816,7
AKD,37.7884534189,36.7837473554,20
AK,34.4125321638,30.4540687489,133
AKR,60.7376836483,36.9437540157,6
AKOT,13.5177885312,10.0917655606,8
AYRN,125.67993648,106.449029295,18
AKRD,9.73065899935,7.68164051788,49
ALAI,13.3354043307,14.9896795633,4
ALJ,20.4826589595,16.7553956835,1
ALM,20.1218259501,20.0555962901,18
AMG,162.307864853,164.184259765,26
ALMR,4.27811267454,1.68901217088,16
ALPR,33.2824255588,35.4942332467,6
ALN,5.11283015178,5.41727293841,4
ALER,22.2466801684,18.0653136049,24
AIG,90.0721772755,102.582413147,10
ALB,10.0898462589,2.67756587547,10
ALJN,185.035380511,143.48461733,102
APD,20.6617063492,4.68629807692,12
APDJ,56.4113676912,36.9054904065,47
ALY,98.6538999658,78.6903480032,36
ALD,190.918165725,145.56985724,234
ALLP,30.3176832091,27.2241739734,69
AXR,39.3693197067,35.8476886923,6
LMT,11.0840294968,9.89046846624,18
LWR,10.3005611685,9.79015112753,30
ALNI,8.50197162566,8.2738981446,10
AUB,27.9021280135,21.3184854994,45
AWY,38.6486075871,34.1657280602,152
ALW,7.97542345608,7.2927052366,34
AWR,43.7506625476,35.9933109499,77
AGZ,82.3223400129,77.9656756757,2
AN,36.2626531162,23.9204527663,43
AML,9.02096690684,8.55162194028,26
ARD,14.6097162839,14.3782622144,14
AGR,19.0945151527,20.7002701198,10
AGL,10.3677189008,10.1208708709,6
APA,10.8288742354,11.3986300526,4
AMPR,1.34233486821,1.13159072403,4
AXA,4.66719085512,1.78362490451,7
AMS,91.6292844818,92.331031449,28
AADR,8.18695404863,4.16533342757,6
AGB,82.3223400129,77.9656756757,2
UMB,98.6151767741,71.962127695,276
UBC,74.020960999,59.7652086431,68
AMPA,35.6350204196,31.1769103421,32
ABLE,6.73969378539,7.58891642222,6
ABFC,13.7403509919,12.530807951,14
ABH,17.0526405119,11.93935636,226
ABSA,190.950980392,126.997278912,14
ASD,1.33716238833,1.5675469309,8
ABI,6.37449836633,6.33404056577,16
ABKA,6.81602342883,6.03059385135,59
AMBR,16.3842541286,7.06620966181,4
ABKP,7.64905618162,6.83520738541,10
ABD,5.25711193386,3.04648259441,6
UMN,26.8205253386,25.0074887621,18
AMB,25.9949499647,23.2524326747,27
AB,20.6597096301,15.9518941963,35
UDR,58.7388861153,54.0954775488,14
AME,131.434143712,115.900584465,60
AGN,29.1778081078,23.2610068102,29
AGI,11.7420259628,7.39488212595,14
AMLA,67.3096808843,48.6100560013,59
AAL,25.628259253,21.9142086457,24
AMX,13.5177885312,10.0917655606,8
AMLI,23.2475117442,19.620930728,7
ANB,32.3650406292,29.2892188087,20
AMSA,4.47429064489,4.26054458842,22
AMQ,7.97542345608,7.2927052366,33
AONI,0.811754068716,0.95625,6
AMI,13.073837044,14.2037307138,28
AMC,3.42003391811,3.42072303495,8
ASR,106.579707109,74.5135257448,146
AMRO,113.253517376,106.192612893,59
AKP,21.3645990895,18.6891501335,78
ANND,26.1762337282,18.3534178778,235
ANDN,61.9165003417,35.0639094641,45
ANVR,18.337135785,17.7471809919,46
ANVT,252.002548195,194.644824544,77
ANF,3.10176778428,2.51879773445,10
ANSB,22.3726069828,14.2991703565,23
ATP,31.6918883884,27.5397956834,82
ANE,14.7338940425,14.7282363634,4
APT,24.264093122,22.6930926337,35
ANR,14.7973326034,12.5241171304,43
ANAS,19.0945151527,20.7002701198,10
AVN,14.8453196863,14.7241036088,15
ACL,9.95823855002,9.88866010246,18
UDL,37.9910975492,30.5168739852,82
ADH,20.0672989222,14.6255799636,1194
ADL,2.81327698669,2.3222727059,152
AAM,9.33762521088,8.70525640966,14
AFK,35.0918792767,30.2585684191,52
AAG,43.0382160785,36.8435760833,4
ANGL,48.5168686978,37.2864364803,48
ANO,78.7574613871,78.1325667612,4
AJE,30.8828514678,33.4107761513,12
AJI,87.0106226786,81.0277291653,25
ANK,43.9113318631,30.9191140138,12
AKV,19.121018533,14.2082201967,89
ANKL,34.337123526,33.6072853558,12
ANH,90.6609585703,75.588314268,18
ANV,23.8004410735,21.4916170991,48
NGR,13.6143463493,13.1147087943,28
ANPR,98.8964541694,92.5491047993,5
ATH,19.7024867978,15.478296982,12
ANTU,97.1109109923,99.6837455195,20
AUBR,116.561329282,84.7668265337,51
APR,36.10628497,27.0723114091,71
AUS,9.28571428571,0.0,2
AO,147.682853047,140.83854874,30
APL,36.2452565831,32.6933657159,14
APTA,48.4293896099,47.3261894449,8
ARA,151.384655629,120.121049056,112
ARAG,5.50778647732,5.89186659535,6
AJJ,19.412201591,16.5615920499,219
ARK,82.3223400129,77.9656756757,2
AAY,12.1384130137,12.0189304555,10
ARN,45.4799829751,45.2144750442,6
ANMD,45.4799829751,45.2144750442,6
ARR,9.0690086359,7.01345318911,14
ARQ,69.1550109931,67.0785545121,18
AVRD,58.6059014625,58.2775315733,6
AVK,1.99743188712,1.97586805556,8
ARPL,33.2824255588,35.4942332467,6
ARGD,106.792261268,100.720144092,7
ALU,14.0251549278,8.77077678689,36
AS,9.36293724369,10.3296428349,6
AJU,7.53171408917,3.11211912542,10
ARE,22.9757125552,19.275701234,6
ARV,9.75053213975,11.8059404058,16
ARNA,35.5961065318,34.0914674087,6
ASK,11.6549747254,10.2237969633,94
ANY,2.03092021561,1.88627880853,14
ARCL,11.5443696221,11.693938637,12
APK,1.27960526316,1.31793981481,6
AFR,86.4567803669,86.730658299,14
JOB,13.5761479846,12.6113673676,30
ASO,18.2806800423,14.8797083977,78
ASN,83.84676243,63.7883283432,282
AST,37.3749326302,33.2554713219,49
AQG,14.6480924916,13.5866948629,14
ASKN,44.8704315074,31.7792851061,40
AP,6.18236001494,5.87014605712,14
ASTG,6.74935070568,6.64790564374,6
ASAF,95.9769188757,83.7118538106,12
ANA,10.6753738308,10.3464031584,12
ASL,11.590245898,12.6876307425,12
AT,33.4616375791,29.2355338586,8
AXK,21.5932335507,21.2848677997,6
AAS,13.4832281427,13.6641058451,10
AWM,21.2906280122,17.0183620825,4
ATT,27.4300602256,25.5336283373,10
ATE,108.244453875,87.1844506515,26
AEL,20.5635356828,9.13040647666,6
ATL,89.9163600462,82.2073719846,31
ARP,112.299401084,123.209180127,4
ATRU,21.2993656268,17.1470824017,8
ATS,21.3573057354,18.7182397022,15
ATR,11.010484277,8.71585102317,12
AL,16.7284997088,14.6107534568,30
AIP,10.7620101119,8.56785658923,101
ATU,8.45032295065,7.98873069042,17
ATUL,8.03634692729,8.11138444143,16
AJRE,12.4422050218,10.5209001068,4
AED,56.2370175153,50.7932783763,8
AUNG,187.491369375,177.806601945,6
ARJ,110.760038516,98.6823852424,74
AWB,20.2467285725,14.5200847987,63
OSA,30.5565068039,22.9494815277,4
AVS,4.56655260961,4.87629144677,14
AUWA,18.2095943695,18.0933679323,4
AVD,10.217442903,7.64223985705,285
ATNR,186.419408331,174.998634821,14
AY,125.891224864,92.9601163849,58
APN,9.6960920262,9.45145651972,9
AMH,91.9798697462,68.6460566894,34
AZR,39.6273545704,30.2543885164,27
ACLE,19.4739729569,11.3789836832,30
AZ,18.353314367,13.4086263384,81
BEY,27.8049224862,28.7373659617,16
BTP,111.87540135,103.590984966,25
BV,100.732800093,86.7105816501,25
BAB,80.0174936725,61.2935711388,33
BBA,107.106064894,97.2588224862,17
BBO,73.8161829341,75.9755078251,8
BUPH,13.6698956034,13.8503471909,5
BCHL,82.3223400129,77.9656756757,2
BCN,98.3238069387,95.2890666549,41
BCA,98.4631176693,86.6729828157,42
BAD,74.8028424582,58.3261973451,6
BDBA,19.0219449207,18.9262444513,8
BDM,9.47328782834,8.16337514106,18
BPY,48.0118101432,45.1525405203,10
BPB,203.478716376,142.169269648,24
BDWS,25.1131051566,19.5032998245,8
BDXX,82.3223400129,77.9656756757,2
BDHL,20.5635356828,9.13040647666,6
BDWA,6.66648083149,7.15032458298,10
BDZ,6.1724448234,5.93358397411,57
BHB,38.608992261,34.1443038406,16
BUD,20.8672003437,14.7422095673,142
BHD,15.6369829701,12.3143472087,25
BUDM,27.2967764087,24.7911934599,21
BDU,32.8244260978,20.9317922679,15
BD,32.6741571319,30.4435645496,115
BDDR,5.95514054467,2.9107339635,11
BNZ,89.5222390191,59.4068039324,41
BSE,96.5725170871,84.9029181868,18
BLPR,2.0535689459,1.40007080147,4
BWS,13.3354043307,14.9896795633,4
BUG,146.609128981,121.963106879,36
BGHI,19.097600591,20.2040913369,6
BGA,6.71367687813,6.37131751507,24
BGK,11.4060490328,10.5625942825,24
BGBR,47.2542279003,43.9028464594,20
BEH,18.8672292612,17.0713956914,20
BSRX,11.0246051392,11.3033925328,16
BGH,78.8327321821,87.1042397787,14
BORA,11.2122726591,11.2677288694,12
BGRA,3.69770039824,3.1838335577,42
BJQ,10.6753738308,10.3464031584,12
BGPL,20.8736810519,20.9808154768,4
BZN,3.91240462051,3.42658467517,163
BGTA,83.7246470514,75.7144141963,12
BQN,10.8288742354,11.3986300526,4
BGX,10.8288742354,11.3986300526,4
BGMR,15.5033689066,16.8185118455,6
BAGD,10.1175402747,10.3165004901,6
BWB,6.45872268431,7.7923719581,6
BSS,21.0080666193,16.5055367415,14
BGZ,48.8476230737,36.80692706,65
BPD,8.39011007263,8.67779054494,23
BHI,14.0993925173,13.2056068057,16
BJ,88.6364634938,81.4365019005,15
BRK,41.1623190444,36.7122319861,20
BGUA,9.32360204702,8.95658339663,6
BATL,6.60719821502,5.97013019942,22
BKTH,12.0394714606,10.7521960827,10
BRH,7.64905618162,6.83520738541,10
BOI,5.59934303125,5.00515167482,66
BIH,36.7842318467,32.3800114253,44
BGU,133.309670767,117.065159338,18
BALR,48.1171933454,48.5568328848,8
BTV,17.0517717361,15.5337110295,18
BYPL,14.7969737836,14.148541048,32
BJG,20.5869856686,22.8381326941,8
BJUD,3.76209325893,0.851045411417,7
BJW,8.71161766768,7.97281198759,24
BQE,18.4547447051,20.5467691327,4
BQQ,11.3197694693,10.9440282099,10
BKP,118.941354694,90.1215036888,126
BKTL,18.4547447051,20.5467691327,4
BKLE,50.5893782684,40.8616001812,18
BLRD,4.85997910136,1.94940359477,4
BBPM,62.2051523866,58.7785836275,6
BRAM,10.2038640541,10.3118285134,13
BGAE,3.80890529834,3.34813015688,44
BTC,2.30540554182,1.3155982906,13
BLM,88.2481144182,79.3343940745,44
BABR,75.0249516603,69.327649168,16
BLGR,29.1997330223,26.3902746279,53
BLPE,14.7338940425,14.7282363634,4
BLS,49.8803351498,39.5240832744,149
BLW,97.1120779368,111.44796688,8
BALE,43.0382160785,36.8435760833,4
BLR,10.5813494031,10.4025258624,8
BPQ,65.5819563627,45.8785724541,158
BAE,76.673527393,93.6293628072,8
BCK,4.58680851887,4.28311855243,75
BVH,48.2912005888,40.0616633674,75
BAHI,1.38768688384,1.4515993266,4
BLLI,33.4616375791,29.2355338586,8
BUI,144.052944763,103.251553564,78
BLY,2.9887376455,2.43096310165,305
BXA,0.019801980198,0.0277777777778,14
BLT,47.9883686183,40.5786366802,16
BPRH,6.28793894845,6.1322117269,12
BLP,64.5283624173,24.848349287,23
BLSD,7.59146242761,8.63504503802,6
BALU,30.6919800883,26.2657261063,74
BLGT,16.0164591459,16.3747998629,12
BMNL,5.69865670729,4.93749703918,4
BMU,232.736901822,208.911757771,5
BMLL,16.8440196172,11.0915317268,10
BMI,31.9586446512,23.6917616598,18
BMB,23.4078032303,17.9961511435,35
BAMR,19.827607617,18.1683275646,4
BYN,100.541086692,85.4683684183,26
BPF,65.7683069295,52.6481135427,18
BNO,13.4832281427,13.6641058451,10
BNS,18.2095943695,18.0933679323,4
BAND,17.0044148013,13.8144083682,28
BVR,4.73606887723,4.34404327028,18
BNSA,5.52948717949,4.93333333333,5
BNDA,103.938126509,81.9094965122,32
BNU,24.4709187371,19.7766148698,16
BDW,7.33095504336,8.12627250591,6
BXK,42.532996633,50.4227238666,2
BDC,18.4135809333,15.2854231303,334
BR,56.2370175153,50.7932783763,8
BNF,57.7706000756,56.5967922191,4
BKI,68.1093376716,53.0456692217,76
BDTS,30.9232770797,20.5134521223,90
BNC,23.4048848614,18.9348725964,98
SBC,17.2196367309,15.1243029218,180
BNCE,20.0191609657,19.2782608971,40
BWT,17.3609443918,14.9972015775,111
BGY,8.31090999994,8.0158259275,6
BOD,13.3965312838,13.9773889045,18
BANI,129.56837929,146.51501347,10
BNBH,16.2799898164,15.7982801427,16
BS,2.39417233303,1.30130364896,8
BAKA,21.8907046209,18.41089872,8
BKG,78.4772787962,74.0885732967,31
BTK,86.994618311,85.6669607165,18
BKH,85.8936424943,79.3264411489,14
BQA,28.6789891271,22.9183540482,78
BNKI,50.6346618994,47.7060239353,14
BAO,98.4082269496,88.2395198301,10
BANO,36.3027016096,31.6840792712,12
BPS,23.6155890645,22.0349194268,20
BSAE,3.80890529834,3.34813015688,44
BSBR,37.2745442501,35.2321283201,17
BIQ,56.2370175153,50.7932783763,8
BSQP,103.461348258,96.5774516878,27
BSKO,35.5961065318,34.0914674087,6
BSPX,35.6666190578,33.7595474975,8
BNLW,43.1133326848,36.863137144,28
BGG,18.2095943695,18.0933679323,4
BLL,9.91738567549,9.81174595928,8
BNTL,7.63481810826,7.09586383295,12
BTRA,108.542072142,121.296256287,10
BAF,0.923856548857,1.12024528973,2
BPP,24.3068510301,20.565217301,61
BMKI,153.1861733,127.596995738,50
BAR,10.8288742354,11.3986300526,4
BJMD,8.74126947476,9.13798718972,12
BRM,14.1613070562,12.3340187849,10
BBK,119.699861949,89.7469211166,114
BBM,21.7054885036,17.938835099,35
BBN,11.5944842995,12.2164416396,8
BCQ,47.4947756059,45.5293861152,28
BUA,22.9091861674,18.4683678009,18
BAGL,175.24882107,163.769843396,16
BHLE,12.4907388141,10.4630419974,12
BRHU,12.4422050218,10.5209001068,4
BRGM,4.44444444444,0.0,4
BRR,48.7667614581,42.2277060383,33
BARL,45.8736187275,41.3949324496,11
BRMT,7.87802911905,7.92384658007,8
BAZ,29.9739257109,25.7101758963,22
BRAG,19.0489644775,18.6599289231,26
RAA,55.6161864398,49.2417496167,27
BJU,126.982446919,98.4370379964,186
BTU,32.0257585585,31.7280945218,26
BBTR,56.7357284649,55.5803013978,7
BCRD,69.0319636647,68.1815840521,8
BWN,49.1962426675,38.9000232872,333
BIY,15.9016799417,16.5558431206,12
BE,138.685483417,104.464980375,193
BC,15.7803372324,14.6484640327,20
BJD,6.54609487198,5.93727656905,31
BQM,69.0319636647,68.1815840521,8
BRZ,45.5478453666,31.7458021039,12
BET,32.4710665194,32.0844546995,8
BRG,104.230676008,96.9189546137,9
BRGA,29.5940035984,26.6800893192,51
BRGW,140.041668479,130.586277419,6
BARH,88.8130857096,71.9611931517,75
BRN,110.17273574,106.048358268,14
BHW,64.7953684652,52.3081418795,54
BRYA,90.3325252299,74.6781869606,66
DKGS,93.9384244156,84.4058377014,16
BNY,74.7133891639,31.230003227,31
BBMN,23.0986686797,16.1576540157,12
BUP,68.8278212316,52.3898492898,48
BPO,4.01136484125,3.60854691411,20
BRW,18.3598015686,13.8571465847,12
BRKA,104.142412136,90.3847852295,47
BKA,99.4412940272,100.377501691,4
BSYA,101.664408149,88.1495658148,10
BKJ,27.1854673892,24.9910412663,10
BLAX,17.9392845053,18.4340415291,9
BME,43.477617482,36.8943942208,18
BNN,41.8884512589,29.395834761,28
BOF,35.2624035328,34.4886187006,8
BRPL,25.4939816598,22.8749688501,23
BXP,9.45072946594,7.45960928952,12
BPRD,90.8179044378,72.4768726113,47
BP,9.05220390121,7.71890261779,264
BJR,42.9843546007,36.8917536388,12
BYS,48.6064038235,48.2959762081,9
BTW,13.4110992869,11.2124011861,14
BOE,70.3362865051,59.6539450096,102
BZO,26.3984886177,19.2548484902,25
BBGN,3.1981945075,2.19777536393,6
BRUD,63.8939102294,55.4537767357,7
BWR,140.1188047,135.177446985,14
BRWD,115.248979706,102.245897009,40
BWW,11.010484277,8.71585102317,12
BXC,22.2503264511,17.6298808568,12
BYHA,94.8806935567,83.6533731603,6
BZY,78.5784993927,68.2863017947,12
BSPL,62.6199475639,59.9639269966,2
BSTP,20.8736810519,20.9808154768,4
BSX,18.2995999503,13.8743984705,40
BSI,2.91785714286,1.2125,10
BTG,86.4567803669,86.730658299,14
BBQ,10.743177442,8.21621076566,262
BMF,20.7234490636,18.8699704245,20
BANE,8.37186184174,7.80190991718,18
BAI,28.9472676861,27.6886176921,8
BSPN,16.6848773977,14.2621490118,10
BTS,18.2698597961,15.9673102495,24
BST,159.117135822,110.478450025,103
BSGN,25.0133695869,12.3632240954,8
BSKH,7.91545943709,6.97379310345,10
BU,25.6679150139,23.48100647,16
BAT,57.2720756509,46.6771560499,26
BSLE,22.6908820665,21.060931098,19
BTIC,18.7389981272,15.6049554187,12
BVA,3.05713870786,2.58660337295,152
BWL,32.7457676131,31.004616528,13
BWK,17.0359781594,14.1647051471,16
BXN,75.666961555,56.1940117685,57
BUT,8.08390190829,5.88420503747,14
BVM,45.5128162858,43.5880559642,7
BZLE,8.95026231387,8.7149275501,39
BPZ,16.1086006433,13.6245589163,16
BEAS,118.42968616,81.4732339136,116
BER,26.8175046109,23.773733149,46
BMT,9.87870852554,7.87898252729,160
BGS,140.407272341,115.708266484,80
BEG,90.0721772755,102.582413147,10
BHLA,3.69770039824,3.1838335577,42
BFR,11.7379333647,12.6164587581,9
BELA,19.7422880999,16.8017712123,32
BTX,98.2720204491,89.6709449264,12
BLK,11.7784465076,10.903805952,19
BPA,106.856718911,86.1404289658,51
BAP,43.3069238803,30.9658093784,46
BLSR,2.39417233303,1.30130364896,8
BLDA,15.7935036296,16.7980872606,32
BEB,7.90060829562,8.05284530248,32
BIG,31.4694120358,26.391870946,18
BGM,20.0037031345,17.6191215453,51
BLH,4.81567900658,3.98316103906,217
BYL,30.1643252694,25.9543567491,31
BMKD,5.15503150948,4.70511396527,7
BYC,13.916039401,13.7205031932,6
BAY,20.8586311635,17.8737152492,44
BPH,37.679368269,28.9726856912,16
BXM,51.9723937997,46.2131534739,14
BLSN,45.4799829751,45.2144750442,6
BLTR,80.6927173746,71.30598889,28
BWD,60.7376836483,36.9437540157,6
BEHR,98.6104659042,88.067726265,12
BRNA,13.3372391508,14.0723436288,16
BCH,27.0911502283,24.5698597804,44
BPC,7.90060829562,8.05284530248,32
BRMO,84.5584177422,77.9532465088,12
BSRL,20.9438472766,17.6342980452,4
BMH,26.9574495843,26.5490437612,22
BEW,18.9142484525,18.8093409184,5
BTPD,67.4564996004,59.2608543509,12
BTY,7.90060829562,8.05284530248,32
BTQ,5.00340358243,4.50099372015,16
BTH,152.464543651,124.122844182,42
BZU,65.0014362402,47.6095035788,92
BNL,9.91738567549,9.81174595928,8
BAH,0.868098159509,0.910949113779,4
BFT,8.60953495916,8.73255062279,26
BBU,139.349009317,107.524904197,71
BCOB,41.8735242718,32.2682008951,30
BDN,177.44973264,157.963920903,10
BUU,43.2200209773,42.7061477026,6
BWH,119.175487942,91.2127995268,25
BVB,35.7089376446,34.2727479513,6
BBAI,14.6335995545,15.6164612037,8
BDI,34.9099791117,34.9740724187,11
BOY,155.606581513,120.539954341,46
BDCR,67.4564996004,59.2608543509,12
BHC,51.2561346814,37.9479843745,133
BDVT,3.68185263371,3.46215207765,22
BHR,3.12030104872,2.37378531431,144
BHDR,112.299401084,123.209180127,4
BBY,21.5932335507,21.2848677997,6
VAA,61.7391946705,47.6339213684,12
BGP,96.2785943206,75.870975846,82
BGKT,30.3451462915,25.8273380406,42
BQG,8.17318153582,8.29832475616,28
BNR,145.901640555,125.231282848,26
BGPR,18.2095943695,18.0933679323,4
BRU,118.116254066,111.183830671,14
BOG,19.0945151527,20.7002701198,10
BKPT,14.7338940425,14.7282363634,4
BKNG,11.4843978163,7.72469884885,25
BHLK,12.8926072651,10.3471123865,18
BFM,83.7622778818,80.7638215521,23
BKRD,20.7602633008,19.0267291713,21
BLMR,2.0535689459,1.40007080147,4
BUL,19.8202370432,17.8886945861,8
BLMK,9.32360204702,8.95658339663,6
BLNI,43.0382160785,36.8435760833,4
BAK,27.2249085446,26.2911311633,4
BNP,17.1340212603,16.7066678112,8
BUX,34.0552804838,23.726193225,9
BRD,29.5265927518,24.6610242294,49
BHME,84.5584177422,77.9532465088,12
BHU,17.2639325372,17.2884138941,6
BHNS,82.3223400129,77.9656756757,2
BNVD,20.3398181659,16.7863785942,14
BHTK,11.9989304516,11.9667578295,12
BTKP,99.8345554874,95.6009407795,10
BTE,90.5173187948,66.8408013159,107
BHRL,20.2707054075,18.9334493785,18
BNT,176.643489953,150.450396925,27
BH,20.3363074393,15.5429622364,152
BSZ,62.4381640259,47.6413773703,8
BRE,230.551950151,208.890861952,13
BYT,39.0697772197,30.4488072624,89
BHTL,6.85207892967,1.76399868134,6
BTI,37.2594439882,28.0349364168,86
BTSD,11.590245898,12.6876307425,12
BHTA,9.79714021494,1.84560350988,10
BTJL,38.2896139542,35.6275486783,30
BTT,113.26997316,89.5105667484,80
BHTR,111.309761539,97.3423576738,26
BQU,9.71730386536,10.6017414923,14
BHT,15.1362664001,11.825240573,14
BVP,4.17769760295,2.40031544746,28
BVNR,15.879474128,14.7827166986,8
BVC,21.3186557748,15.2974670107,36
BWM,37.7228481035,28.7641789212,44
BWIP,22.8659738661,20.7802463047,6
BYR,5.61830596534,5.98686420279,530
BHY,2.85602224295,2.18774801587,4
BDH,22.612241559,21.176031293,22
BEP,153.871595136,140.354561581,8
BHJA,82.3223400129,77.9656756757,2
BRGT,106.181233143,95.9596678573,8
BFY,10.8288742354,11.3986300526,4
BILA,20.5635356828,9.13040647666,6
BHET,9.95823855002,9.88866010246,18
BGVN,34.409895544,28.0998666313,18
BKU,19.9620423156,15.977320543,12
BLD,10.0086139355,8.49074400749,30
BIA,10.8325251442,10.4944888146,36
BPHB,23.6805166911,21.0310202659,65
BQR,10.5181036467,10.1706557934,33
BVQ,13.6121546888,13.0301342005,12
BLDI,11.5700935707,11.8871310113,20
BHL,54.3660228552,44.1655443438,44
BMD,38.7508143647,37.0697770868,16
BIML,0.665835068953,0.727980523571,6
BMN,18.2095943695,18.0933679323,4
BMSB,0.868098159509,0.910949113779,4
BVRM,11.8827120806,10.0814548293,41
BVRT,12.6866238688,11.7449144814,41
BMGA,6.86768735219,6.41005217706,12
BMKJ,45.4799829751,45.2144750442,6
BMRN,6.55582804893,2.0056873065,5
BZM,128.362280956,117.420032141,21
BIX,19.6919246029,16.7111869619,12
BWA,18.2095943695,18.0933679323,4
BIK,43.4566838706,39.7716562992,20
BTO,114.074060208,135.737725009,6
BHTN,105.886028377,97.355683598,9
BVS,7.77083333333,4.51107804233,68
BIRD,17.1660314664,17.4880911746,48
BNW,23.6397320916,18.2538268857,44
BNWC,16.8440196172,11.0915317268,10
BPRS,16.7879912717,16.2437727742,8
BPR,12.3842495018,6.52478241212,24
BOJ,68.4575618509,52.8662627957,12
BJE,40.7848202589,31.7987531661,26
BOKR,5.23765059865,4.86738832023,12
BOKE,78.7574613871,78.1325667612,4
BHNE,18.9142484525,18.8093409184,5
BGQ,122.909489791,110.233675565,8
BG,22.7559588689,17.3712007756,28
BON,17.7630260996,14.0617194056,6
BPL,66.3130826074,45.5741570122,249
BPKA,6.85207892967,1.76399868134,6
BFJ,20.7948857639,18.7051775855,9
BRTK,18.9142484525,18.8093409184,5
BBS,46.0692969542,35.1513647392,256
BCU,31.2516780831,21.0615401695,14
BPK,13.6698956034,13.8503471909,5
BHUJ,25.5076023621,27.0490930285,18
BHLP,140.293849901,118.83893254,22
BLO,17.7630260996,14.0617194056,6
BSJ,0.665835068953,0.727980523571,6
BEF,20.2730402948,16.9881494953,12
VPO,86.2977926244,84.2213016626,8
BHKD,136.7227966,120.596475314,9
BSDP,14.550998825,12.984462091,20
BSL,63.126132998,46.5422646976,291
BTSR,62.0055655536,53.2429694036,16
BN,14.0445674966,12.1108508392,23
BIC,51.9723937997,46.2131534739,14
BID,12.1721275606,11.1753024334,30
BDNP,212.834587021,204.45424275,2
BIDR,11.0205032264,7.655977602,36
BNXR,5.13326665019,4.04873105661,407
BIGA,2.39417233303,1.30130364896,8
BQP,71.5047183762,64.0163229737,10
BEHS,80.4462187357,65.38792613,20
BHZ,42.532996633,50.4227238666,2
BEA,148.7010401,124.440454109,36
BTA,131.949013676,112.073639504,42
BJNR,56.0593966733,43.4798494326,30
BJP,16.8215989892,15.1749585739,34
BJI,59.8690710077,59.3853483976,6
VST,140.041668479,130.586277419,6
BJF,57.5300311895,43.1725175252,16
BJO,21.3448700606,21.1727744731,14
BIJR,27.9122767273,27.1092773571,8
BJK,17.7630260996,14.0617194056,6
BJIH,80.403259942,69.1484391534,3
BJRI,6.39522639711,5.77054432742,25
BWSN,20.5565274936,19.8856611262,25
BKN,49.1365011249,38.8239610723,63
BVL,44.2303669428,41.7782065885,11
BKSL,65.3819008116,51.0520919813,14
BMR,106.181233143,95.9596678573,8
BSP,32.7027297389,26.730689417,163
BLQR,34.6665505951,24.2999316887,12
BILD,20.9729962135,22.7439359603,9
BLWR,2.47710727969,1.83579768271,6
BZG,31.1168154123,31.3536883272,10
BLG,100.223008193,103.914193339,5
BLU,36.5408766783,31.2749980721,14
BIM,9.74697283373,8.16160063596,45
BXLL,158.780316615,146.355802826,10
BLPU,92.6791871944,98.2121471813,14
BWI,103.89501522,97.7424194061,9
BINA,66.4751090191,46.1692365846,157
